	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\bar\bar_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_01_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d	D:\Locomotion_Lecture\processed\c3d\Thrusters\dumbells\dumbells_02_filt.c3d
27	0.16741	0.19548	0.87764	0.16376	0.20710	1.34578	0.16097	0.20916	1.12127	0.07910	0.18251	0.79467	0.16781	0.05480	0.87228	0.16483	0.08033	1.35264	0.16693	0.08458	1.12197	0.07772	0.05291	0.78746	0.17677	0.04312	0.87511	0.18291	0.03168	1.34716	0.17701	0.05379	1.12138	0.08681	0.04424	0.78972
28	0.16722	0.19549	0.87769	0.16329	0.20735	1.34563	0.16080	0.20923	1.12113	0.07899	0.18256	0.79463	0.16856	0.05663	0.87216	0.16530	0.08080	1.35263	0.16776	0.08588	1.12203	0.07857	0.05503	0.78723	0.17614	0.04246	0.87495	0.18241	0.03144	1.34704	0.17656	0.05333	1.12123	0.08610	0.04374	0.78964
29	0.16702	0.19549	0.87771	0.16290	0.20749	1.34550	0.16064	0.20920	1.12104	0.07886	0.18261	0.79457	0.16930	0.05851	0.87209	0.16569	0.08125	1.35263	0.16865	0.08723	1.12212	0.07938	0.05718	0.78707	0.17554	0.04182	0.87473	0.18194	0.03119	1.34688	0.17618	0.05286	1.12105	0.08548	0.04328	0.78946
30	0.16684	0.19547	0.87768	0.16257	0.20753	1.34543	0.16047	0.20907	1.12101	0.07873	0.18265	0.79448	0.17000	0.06042	0.87207	0.16607	0.08170	1.35265	0.16961	0.08856	1.12223	0.08015	0.05934	0.78698	0.17503	0.04127	0.87448	0.18154	0.03095	1.34669	0.17589	0.05242	1.12085	0.08499	0.04287	0.78919
31	0.16671	0.19543	0.87761	0.16224	0.20758	1.34542	0.16030	0.20887	1.12101	0.07863	0.18267	0.79437	0.17065	0.06231	0.87211	0.16651	0.08215	1.35271	0.17061	0.08982	1.12239	0.08087	0.06150	0.78694	0.17465	0.04082	0.87425	0.18125	0.03072	1.34653	0.17572	0.05200	1.12068	0.08466	0.04252	0.78890
32	0.16662	0.19538	0.87752	0.16188	0.20774	1.34545	0.16013	0.20865	1.12102	0.07855	0.18268	0.79426	0.17123	0.06416	0.87218	0.16706	0.08265	1.35282	0.17157	0.09101	1.12256	0.08153	0.06363	0.78693	0.17439	0.04047	0.87409	0.18106	0.03047	1.34640	0.17564	0.05159	1.12055	0.08447	0.04221	0.78867
33	0.16659	0.19533	0.87742	0.16150	0.20806	1.34551	0.15997	0.20849	1.12100	0.07849	0.18268	0.79418	0.17170	0.06596	0.87227	0.16773	0.08319	1.35295	0.17245	0.09217	1.12275	0.08209	0.06575	0.78693	0.17423	0.04019	0.87404	0.18093	0.03015	1.34631	0.17559	0.05120	1.12050	0.08436	0.04193	0.78857
34	0.16660	0.19527	0.87734	0.16119	0.20848	1.34558	0.15982	0.20845	1.12099	0.07844	0.18266	0.79417	0.17202	0.06772	0.87234	0.16851	0.08379	1.35307	0.17317	0.09336	1.12291	0.08249	0.06786	0.78691	0.17414	0.03996	0.87409	0.18078	0.02973	1.34626	0.17554	0.05085	1.12051	0.08429	0.04169	0.78860
35	0.16664	0.19521	0.87730	0.16102	0.20893	1.34567	0.15969	0.20855	1.12099	0.07839	0.18261	0.79421	0.17215	0.06949	0.87236	0.16933	0.08443	1.35317	0.17371	0.09462	1.12305	0.08271	0.06998	0.78684	0.17408	0.03975	0.87421	0.18057	0.02922	1.34621	0.17544	0.05055	1.12055	0.08420	0.04150	0.78874
36	0.16667	0.19516	0.87731	0.16100	0.20931	1.34576	0.15960	0.20877	1.12104	0.07835	0.18253	0.79431	0.17212	0.07129	0.87232	0.17012	0.08510	1.35323	0.17407	0.09598	1.12316	0.08277	0.07211	0.78672	0.17402	0.03958	0.87437	0.18031	0.02868	1.34615	0.17529	0.05032	1.12060	0.08411	0.04136	0.78894
37	0.16668	0.19514	0.87736	0.16107	0.20956	1.34586	0.15956	0.20908	1.12115	0.07831	0.18246	0.79442	0.17199	0.07309	0.87226	0.17082	0.08582	1.35330	0.17428	0.09740	1.12327	0.08273	0.07420	0.78655	0.17398	0.03945	0.87453	0.18005	0.02819	1.34608	0.17511	0.05016	1.12063	0.08404	0.04129	0.78913
38	0.16665	0.19518	0.87746	0.16113	0.20966	1.34598	0.15955	0.20946	1.12132	0.07828	0.18243	0.79452	0.17182	0.07486	0.87218	0.17137	0.08655	1.35337	0.17438	0.09883	1.12341	0.08267	0.07618	0.78636	0.17398	0.03936	0.87468	0.17982	0.02782	1.34602	0.17495	0.05005	1.12063	0.08403	0.04131	0.78929
39	0.16656	0.19527	0.87759	0.16111	0.20962	1.34612	0.15955	0.20987	1.12153	0.07824	0.18244	0.79462	0.17168	0.07655	0.87213	0.17180	0.08733	1.35345	0.17443	0.10021	1.12356	0.08265	0.07802	0.78619	0.17405	0.03932	0.87481	0.17964	0.02758	1.34597	0.17484	0.04999	1.12061	0.08412	0.04140	0.78941
40	0.16643	0.19541	0.87774	0.16095	0.20949	1.34627	0.15952	0.21027	1.12176	0.07816	0.18250	0.79472	0.17162	0.07814	0.87211	0.17216	0.08813	1.35354	0.17446	0.10151	1.12371	0.08269	0.07973	0.78607	0.17422	0.03935	0.87493	0.17950	0.02747	1.34595	0.17482	0.04995	1.12059	0.08433	0.04156	0.78948
41	0.16626	0.19556	0.87788	0.16069	0.20929	1.34642	0.15947	0.21062	1.12197	0.07804	0.18262	0.79481	0.17167	0.07962	0.87214	0.17250	0.08898	1.35361	0.17451	0.10272	1.12384	0.08280	0.08134	0.78604	0.17445	0.03945	0.87502	0.17935	0.02745	1.34596	0.17488	0.04993	1.12056	0.08462	0.04177	0.78952
42	0.16607	0.19571	0.87800	0.16039	0.20903	1.34655	0.15940	0.21090	1.12215	0.07788	0.18278	0.79490	0.17182	0.08100	0.87219	0.17286	0.08986	1.35365	0.17460	0.10386	1.12391	0.08298	0.08288	0.78606	0.17473	0.03962	0.87508	0.17919	0.02750	1.34598	0.17500	0.04995	1.12053	0.08495	0.04202	0.78953
43	0.16590	0.19581	0.87808	0.16012	0.20874	1.34665	0.15934	0.21108	1.12230	0.07771	0.18298	0.79497	0.17205	0.08228	0.87224	0.17328	0.09076	1.35365	0.17475	0.10494	1.12394	0.08320	0.08432	0.78612	0.17502	0.03984	0.87510	0.17902	0.02759	1.34601	0.17512	0.05004	1.12050	0.08529	0.04229	0.78950
44	0.16580	0.19586	0.87810	0.15995	0.20842	1.34671	0.15928	0.21115	1.12242	0.07758	0.18316	0.79501	0.17233	0.08345	0.87226	0.17373	0.09163	1.35363	0.17499	0.10594	1.12395	0.08347	0.08563	0.78616	0.17531	0.04012	0.87509	0.17887	0.02766	1.34602	0.17522	0.05023	1.12048	0.08561	0.04259	0.78946
45	0.16577	0.19584	0.87808	0.15985	0.20815	1.34676	0.15921	0.21111	1.12251	0.07749	0.18329	0.79503	0.17264	0.08450	0.87224	0.17419	0.09242	1.35363	0.17530	0.10687	1.12399	0.08376	0.08677	0.78616	0.17560	0.04045	0.87506	0.17879	0.02765	1.34601	0.17528	0.05050	1.12047	0.08592	0.04291	0.78940
46	0.16579	0.19580	0.87801	0.15971	0.20795	1.34681	0.15909	0.21099	1.12256	0.07745	0.18333	0.79500	0.17294	0.08545	0.87219	0.17461	0.09308	1.35366	0.17567	0.10771	1.12407	0.08407	0.08773	0.78610	0.17589	0.04083	0.87503	0.17876	0.02752	1.34596	0.17532	0.05083	1.12047	0.08622	0.04325	0.78937
47	0.16579	0.19574	0.87791	0.15943	0.20784	1.34685	0.15891	0.21082	1.12258	0.07742	0.18330	0.79493	0.17323	0.08630	0.87212	0.17498	0.09361	1.35373	0.17604	0.10846	1.12418	0.08438	0.08851	0.78601	0.17617	0.04124	0.87503	0.17874	0.02724	1.34584	0.17538	0.05115	1.12047	0.08649	0.04359	0.78938
48	0.16574	0.19569	0.87780	0.15899	0.20777	1.34690	0.15867	0.21066	1.12259	0.07736	0.18321	0.79484	0.17351	0.08710	0.87205	0.17530	0.09400	1.35383	0.17638	0.10908	1.12431	0.08469	0.08918	0.78590	0.17645	0.04166	0.87507	0.17866	0.02680	1.34564	0.17547	0.05142	1.12046	0.08674	0.04391	0.78943
49	0.16562	0.19567	0.87770	0.15847	0.20768	1.34695	0.15838	0.21056	1.12259	0.07725	0.18312	0.79474	0.17378	0.08783	0.87199	0.17562	0.09430	1.35391	0.17666	0.10957	1.12440	0.08501	0.08977	0.78578	0.17671	0.04206	0.87513	0.17850	0.02617	1.34537	0.17560	0.05159	1.12045	0.08698	0.04420	0.78951
50	0.16544	0.19569	0.87765	0.15797	0.20752	1.34698	0.15808	0.21055	1.12262	0.07707	0.18309	0.79469	0.17403	0.08852	0.87193	0.17596	0.09451	1.35395	0.17687	0.10993	1.12443	0.08532	0.09034	0.78567	0.17695	0.04241	0.87520	0.17825	0.02538	1.34505	0.17575	0.05163	1.12045	0.08722	0.04441	0.78959
51	0.16524	0.19578	0.87763	0.15758	0.20731	1.34698	0.15777	0.21065	1.12263	0.07686	0.18317	0.79468	0.17425	0.08915	0.87187	0.17633	0.09465	1.35393	0.17704	0.11016	1.12439	0.08559	0.09089	0.78557	0.17719	0.04272	0.87527	0.17797	0.02442	1.34469	0.17590	0.05156	1.12045	0.08747	0.04456	0.78964
52	0.16507	0.19595	0.87763	0.15732	0.20709	1.34693	0.15750	0.21086	1.12262	0.07666	0.18341	0.79472	0.17446	0.08969	0.87183	0.17673	0.09474	1.35384	0.17718	0.11030	1.12428	0.08581	0.09141	0.78550	0.17742	0.04298	0.87532	0.17771	0.02336	1.34432	0.17602	0.05142	1.12046	0.08773	0.04466	0.78965
53	0.16497	0.19623	0.87765	0.15713	0.20690	1.34683	0.15726	0.21115	1.12257	0.07650	0.18382	0.79478	0.17465	0.09014	0.87179	0.17712	0.09481	1.35370	0.17731	0.11038	1.12412	0.08598	0.09187	0.78548	0.17764	0.04318	0.87534	0.17755	0.02230	1.34393	0.17609	0.05125	1.12045	0.08800	0.04473	0.78962
54	0.16494	0.19662	0.87768	0.15696	0.20679	1.34670	0.15707	0.21147	1.12247	0.07642	0.18435	0.79484	0.17483	0.09047	0.87177	0.17746	0.09491	1.35355	0.17743	0.11041	1.12392	0.08611	0.09223	0.78552	0.17786	0.04335	0.87534	0.17752	0.02136	1.34354	0.17612	0.05113	1.12039	0.08827	0.04479	0.78956
55	0.16497	0.19708	0.87770	0.15676	0.20674	1.34656	0.15693	0.21178	1.12236	0.07641	0.18493	0.79488	0.17503	0.09071	0.87176	0.17774	0.09507	1.35342	0.17753	0.11039	1.12372	0.08623	0.09248	0.78559	0.17807	0.04350	0.87532	0.17766	0.02067	1.34314	0.17614	0.05107	1.12024	0.08853	0.04481	0.78949
56	0.16503	0.19756	0.87771	0.15654	0.20673	1.34646	0.15684	0.21205	1.12226	0.07646	0.18550	0.79489	0.17523	0.09086	0.87177	0.17795	0.09529	1.35333	0.17759	0.11034	1.12354	0.08633	0.09262	0.78570	0.17830	0.04363	0.87529	0.17796	0.02031	1.34273	0.17619	0.05111	1.11999	0.08879	0.04479	0.78943
57	0.16508	0.19802	0.87772	0.15632	0.20678	1.34639	0.15681	0.21229	1.12218	0.07654	0.18601	0.79485	0.17541	0.09096	0.87178	0.17810	0.09554	1.35328	0.17762	0.11024	1.12339	0.08644	0.09266	0.78579	0.17855	0.04374	0.87527	0.17837	0.02030	1.34231	0.17631	0.05126	1.11966	0.08906	0.04468	0.78938
58	0.16510	0.19842	0.87773	0.15615	0.20688	1.34636	0.15681	0.21249	1.12213	0.07662	0.18645	0.79480	0.17553	0.09100	0.87179	0.17818	0.09578	1.35325	0.17766	0.11014	1.12327	0.08652	0.09262	0.78583	0.17884	0.04382	0.87528	0.17886	0.02060	1.34191	0.17649	0.05150	1.11927	0.08936	0.04448	0.78938
59	0.16507	0.19875	0.87774	0.15602	0.20707	1.34635	0.15682	0.21266	1.12208	0.07666	0.18682	0.79473	0.17558	0.09099	0.87178	0.17822	0.09600	1.35321	0.17772	0.11007	1.12315	0.08657	0.09252	0.78582	0.17916	0.04386	0.87532	0.17937	0.02110	1.34155	0.17673	0.05178	1.11889	0.08967	0.04419	0.78943
60	0.16500	0.19900	0.87775	0.15593	0.20732	1.34636	0.15680	0.21281	1.12204	0.07666	0.18712	0.79466	0.17555	0.09093	0.87176	0.17821	0.09618	1.35315	0.17779	0.11005	1.12304	0.08659	0.09238	0.78575	0.17947	0.04386	0.87540	0.17987	0.02172	1.34127	0.17699	0.05205	1.11857	0.08998	0.04383	0.78952
61	0.16493	0.19916	0.87778	0.15586	0.20757	1.34637	0.15676	0.21293	1.12201	0.07665	0.18734	0.79462	0.17544	0.09080	0.87174	0.17814	0.09628	1.35304	0.17788	0.11008	1.12292	0.08656	0.09221	0.78565	0.17975	0.04382	0.87550	0.18038	0.02236	1.34108	0.17722	0.05226	1.11832	0.09025	0.04345	0.78962
62	0.16490	0.19923	0.87782	0.15583	0.20777	1.34641	0.15673	0.21302	1.12203	0.07666	0.18745	0.79461	0.17530	0.09063	0.87173	0.17801	0.09624	1.35290	0.17794	0.11012	1.12280	0.08650	0.09203	0.78555	0.17996	0.04372	0.87557	0.18089	0.02293	1.34097	0.17741	0.05236	1.11816	0.09045	0.04306	0.78971
63	0.16494	0.19924	0.87786	0.15585	0.20790	1.34650	0.15676	0.21304	1.12212	0.07673	0.18744	0.79462	0.17515	0.09043	0.87172	0.17784	0.09603	1.35275	0.17795	0.11010	1.12269	0.08642	0.09185	0.78547	0.18010	0.04353	0.87562	0.18140	0.02340	1.34093	0.17754	0.05234	1.11808	0.09057	0.04264	0.78977
64	0.16506	0.19922	0.87791	0.15593	0.20798	1.34666	0.15691	0.21303	1.12230	0.07688	0.18732	0.79464	0.17501	0.09023	0.87170	0.17766	0.09566	1.35260	0.17790	0.10998	1.12261	0.08631	0.09166	0.78543	0.18017	0.04325	0.87563	0.18190	0.02377	1.34097	0.17764	0.05225	1.11809	0.09063	0.04217	0.78980
65	0.16523	0.19918	0.87797	0.15606	0.20812	1.34692	0.15716	0.21300	1.12255	0.07709	0.18716	0.79468	0.17490	0.09004	0.87168	0.17748	0.09515	1.35247	0.17778	0.10976	1.12255	0.08619	0.09146	0.78541	0.18023	0.04288	0.87561	0.18233	0.02408	1.34107	0.17774	0.05213	1.11817	0.09065	0.04162	0.78982
66	0.16540	0.19915	0.87804	0.15622	0.20845	1.34724	0.15747	0.21303	1.12282	0.07732	0.18703	0.79472	0.17483	0.08983	0.87165	0.17727	0.09454	1.35236	0.17759	0.10945	1.12252	0.08608	0.09118	0.78542	0.18029	0.04243	0.87560	0.18268	0.02440	1.34123	0.17787	0.05204	1.11831	0.09068	0.04098	0.78986
67	0.16554	0.19912	0.87813	0.15637	0.20908	1.34762	0.15776	0.21315	1.12306	0.07749	0.18700	0.79476	0.17479	0.08957	0.87162	0.17700	0.09387	1.35226	0.17735	0.10908	1.12251	0.08600	0.09078	0.78543	0.18039	0.04192	0.87560	0.18294	0.02481	1.34144	0.17806	0.05201	1.11848	0.09072	0.04029	0.78991
68	0.16560	0.19907	0.87821	0.15653	0.21001	1.34802	0.15796	0.21335	1.12325	0.07758	0.18709	0.79480	0.17478	0.08922	0.87161	0.17667	0.09321	1.35218	0.17708	0.10867	1.12250	0.08595	0.09024	0.78545	0.18050	0.04138	0.87563	0.18315	0.02534	1.34169	0.17833	0.05205	1.11867	0.09078	0.03960	0.79000
69	0.16558	0.19897	0.87828	0.15673	0.21113	1.34843	0.15805	0.21360	1.12337	0.07756	0.18727	0.79484	0.17481	0.08878	0.87159	0.17632	0.09258	1.35210	0.17683	0.10822	1.12247	0.08595	0.08956	0.78546	0.18060	0.04084	0.87567	0.18332	0.02606	1.34196	0.17865	0.05216	1.11886	0.09084	0.03896	0.79009
70	0.16554	0.19881	0.87832	0.15704	0.21227	1.34884	0.15808	0.21383	1.12345	0.07746	0.18749	0.79486	0.17485	0.08826	0.87156	0.17600	0.09201	1.35202	0.17663	0.10771	1.12242	0.08599	0.08883	0.78544	0.18067	0.04032	0.87572	0.18347	0.02695	1.34224	0.17899	0.05230	1.11902	0.09088	0.03840	0.79017
71	0.16550	0.19859	0.87830	0.15751	0.21323	1.34923	0.15808	0.21395	1.12350	0.07735	0.18768	0.79487	0.17491	0.08769	0.87149	0.17581	0.09151	1.35195	0.17652	0.10713	1.12232	0.08605	0.08811	0.78536	0.18068	0.03981	0.87573	0.18362	0.02794	1.34252	0.17934	0.05240	1.11914	0.09087	0.03787	0.79020
72	0.16548	0.19833	0.87824	0.15812	0.21392	1.34959	0.15808	0.21391	1.12353	0.07727	0.18779	0.79483	0.17497	0.08710	0.87137	0.17577	0.09107	1.35187	0.17651	0.10647	1.12219	0.08614	0.08747	0.78522	0.18064	0.03926	0.87569	0.18376	0.02895	1.34280	0.17967	0.05238	1.11924	0.09082	0.03734	0.79017
73	0.16551	0.19803	0.87814	0.15878	0.21433	1.34991	0.15809	0.21369	1.12354	0.07723	0.18778	0.79477	0.17502	0.08649	0.87122	0.17586	0.09068	1.35181	0.17657	0.10575	1.12203	0.08623	0.08692	0.78503	0.18055	0.03866	0.87559	0.18389	0.02989	1.34304	0.17997	0.05221	1.11929	0.09073	0.03675	0.79006
74	0.16557	0.19771	0.87805	0.15935	0.21450	1.35017	0.15810	0.21331	1.12355	0.07725	0.18767	0.79469	0.17506	0.08588	0.87107	0.17598	0.09030	1.35174	0.17668	0.10499	1.12186	0.08633	0.08644	0.78481	0.18043	0.03799	0.87543	0.18404	0.03069	1.34324	0.18024	0.05190	1.11932	0.09062	0.03609	0.78990
75	0.16565	0.19736	0.87799	0.15975	0.21447	1.35037	0.15812	0.21284	1.12356	0.07733	0.18749	0.79460	0.17507	0.08524	0.87092	0.17606	0.08992	1.35167	0.17677	0.10423	1.12168	0.08640	0.08598	0.78461	0.18032	0.03732	0.87526	0.18420	0.03135	1.34340	0.18048	0.05150	1.11933	0.09050	0.03539	0.78974
76	0.16575	0.19699	0.87798	0.15996	0.21426	1.35051	0.15817	0.21233	1.12357	0.07747	0.18728	0.79454	0.17505	0.08456	0.87081	0.17603	0.08953	1.35161	0.17683	0.10348	1.12154	0.08642	0.08550	0.78445	0.18023	0.03670	0.87512	0.18438	0.03187	1.34353	0.18069	0.05110	1.11934	0.09040	0.03471	0.78961
77	0.16586	0.19661	0.87803	0.16006	0.21386	1.35059	0.15825	0.21182	1.12359	0.07765	0.18709	0.79449	0.17498	0.08384	0.87075	0.17591	0.08912	1.35157	0.17686	0.10275	1.12143	0.08639	0.08496	0.78435	0.18018	0.03618	0.87505	0.18457	0.03225	1.34364	0.18088	0.05077	1.11935	0.09035	0.03408	0.78954
78	0.16596	0.19622	0.87812	0.16017	0.21328	1.35063	0.15836	0.21134	1.12359	0.07784	0.18693	0.79447	0.17488	0.08306	0.87074	0.17574	0.08868	1.35158	0.17685	0.10203	1.12140	0.08629	0.08435	0.78434	0.18015	0.03577	0.87505	0.18476	0.03252	1.34373	0.18103	0.05053	1.11940	0.09032	0.03352	0.78954
79	0.16606	0.19583	0.87822	0.16037	0.21253	1.35062	0.15849	0.21090	1.12359	0.07800	0.18680	0.79447	0.17476	0.08223	0.87079	0.17558	0.08818	1.35166	0.17682	0.10131	1.12144	0.08615	0.08365	0.78442	0.18012	0.03544	0.87508	0.18490	0.03269	1.34382	0.18116	0.05038	1.11947	0.09028	0.03301	0.78959
80	0.16612	0.19547	0.87831	0.16070	0.21161	1.35058	0.15865	0.21049	1.12358	0.07810	0.18672	0.79449	0.17465	0.08135	0.87091	0.17549	0.08757	1.35179	0.17680	0.10058	1.12156	0.08599	0.08290	0.78459	0.18007	0.03514	0.87512	0.18496	0.03281	1.34391	0.18125	0.05030	1.11956	0.09021	0.03252	0.78966
81	0.16614	0.19514	0.87835	0.16114	0.21051	1.35050	0.15884	0.21011	1.12358	0.07809	0.18669	0.79452	0.17457	0.08043	0.87108	0.17547	0.08686	1.35195	0.17681	0.09985	1.12174	0.08586	0.08210	0.78482	0.18001	0.03486	0.87514	0.18491	0.03293	1.34396	0.18126	0.05025	1.11961	0.09012	0.03205	0.78972
82	0.16610	0.19487	0.87834	0.16170	0.20922	1.35039	0.15909	0.20974	1.12361	0.07800	0.18669	0.79455	0.17455	0.07950	0.87128	0.17552	0.08610	1.35212	0.17686	0.09914	1.12194	0.08578	0.08129	0.78508	0.17998	0.03460	0.87514	0.18475	0.03308	1.34396	0.18118	0.05024	1.11960	0.09004	0.03162	0.78977
83	0.16600	0.19467	0.87830	0.16237	0.20772	1.35023	0.15941	0.20928	1.12364	0.07783	0.18668	0.79456	0.17460	0.07858	0.87148	0.17561	0.08538	1.35226	0.17696	0.09848	1.12212	0.08577	0.08052	0.78534	0.18000	0.03439	0.87513	0.18451	0.03326	1.34389	0.18102	0.05026	1.11951	0.09001	0.03125	0.78982
84	0.16588	0.19448	0.87824	0.16311	0.20602	1.35002	0.15980	0.20868	1.12367	0.07766	0.18657	0.79454	0.17472	0.07773	0.87164	0.17574	0.08481	1.35238	0.17711	0.09787	1.12226	0.08584	0.07981	0.78556	0.18007	0.03428	0.87513	0.18427	0.03347	1.34376	0.18084	0.05032	1.11933	0.09002	0.03097	0.78990
85	0.16579	0.19426	0.87817	0.16383	0.20414	1.34976	0.16021	0.20790	1.12369	0.07754	0.18632	0.79451	0.17489	0.07695	0.87175	0.17588	0.08446	1.35247	0.17729	0.09732	1.12233	0.08597	0.07919	0.78571	0.18019	0.03428	0.87515	0.18408	0.03368	1.34357	0.18067	0.05040	1.11911	0.09008	0.03078	0.78998
86	0.16578	0.19394	0.87812	0.16440	0.20213	1.34945	0.16060	0.20696	1.12369	0.07750	0.18590	0.79449	0.17508	0.07630	0.87182	0.17604	0.08432	1.35256	0.17751	0.09680	1.12235	0.08616	0.07868	0.78580	0.18031	0.03437	0.87516	0.18400	0.03387	1.34335	0.18052	0.05049	1.11885	0.09015	0.03067	0.79006
87	0.16587	0.19348	0.87809	0.16478	0.20007	1.34909	0.16095	0.20592	1.12366	0.07755	0.18533	0.79452	0.17529	0.07577	0.87187	0.17621	0.08432	1.35263	0.17773	0.09632	1.12232	0.08638	0.07829	0.78583	0.18042	0.03449	0.87516	0.18402	0.03401	1.34312	0.18038	0.05057	1.11858	0.09022	0.03057	0.79011
88	0.16605	0.19289	0.87809	0.16497	0.19807	1.34873	0.16128	0.20480	1.12362	0.07767	0.18467	0.79460	0.17551	0.07535	0.87189	0.17642	0.08440	1.35270	0.17796	0.09590	1.12227	0.08663	0.07799	0.78583	0.18049	0.03458	0.87513	0.18415	0.03407	1.34288	0.18022	0.05062	1.11833	0.09028	0.03045	0.79010
89	0.16629	0.19223	0.87812	0.16505	0.19621	1.34836	0.16161	0.20366	1.12355	0.07783	0.18396	0.79472	0.17576	0.07503	0.87190	0.17668	0.08450	1.35276	0.17819	0.09555	1.12222	0.08691	0.07775	0.78581	0.18056	0.03462	0.87507	0.18435	0.03403	1.34264	0.18004	0.05065	1.11809	0.09035	0.03024	0.79005
90	0.16656	0.19154	0.87816	0.16510	0.19456	1.34801	0.16195	0.20250	1.12345	0.07799	0.18323	0.79487	0.17604	0.07478	0.87190	0.17699	0.08457	1.35281	0.17842	0.09533	1.12217	0.08724	0.07753	0.78575	0.18064	0.03459	0.87499	0.18458	0.03391	1.34240	0.17986	0.05062	1.11788	0.09044	0.02993	0.78998
91	0.16681	0.19082	0.87821	0.16519	0.19309	1.34766	0.16229	0.20133	1.12331	0.07816	0.18247	0.79502	0.17633	0.07457	0.87189	0.17731	0.08455	1.35283	0.17866	0.09524	1.12214	0.08761	0.07730	0.78566	0.18075	0.03453	0.87491	0.18478	0.03377	1.34218	0.17970	0.05056	1.11769	0.09057	0.02953	0.78989
92	0.16704	0.19006	0.87826	0.16534	0.19178	1.34731	0.16261	0.20018	1.12316	0.07834	0.18164	0.79512	0.17663	0.07439	0.87187	0.17760	0.08444	1.35280	0.17891	0.09528	1.12212	0.08800	0.07706	0.78555	0.18091	0.03448	0.87483	0.18491	0.03368	1.34200	0.17961	0.05047	1.11752	0.09077	0.02908	0.78979
93	0.16727	0.18926	0.87827	0.16557	0.19057	1.34696	0.16289	0.19909	1.12300	0.07855	0.18071	0.79518	0.17692	0.07425	0.87184	0.17784	0.08428	1.35274	0.17916	0.09539	1.12209	0.08839	0.07684	0.78541	0.18112	0.03448	0.87476	0.18495	0.03364	1.34187	0.17959	0.05035	1.11739	0.09103	0.02864	0.78969
94	0.16751	0.18843	0.87826	0.16583	0.18946	1.34665	0.16313	0.19811	1.12288	0.07882	0.17967	0.79516	0.17719	0.07416	0.87181	0.17804	0.08409	1.35264	0.17941	0.09548	1.12204	0.08875	0.07665	0.78528	0.18135	0.03455	0.87471	0.18492	0.03365	1.34178	0.17960	0.05021	1.11729	0.09135	0.02828	0.78959
